size	colour	x	y	key	showSelectedlegendcolourfill	clickSelects	showSelected1	PANEL	fill
2.77362050567797	#C49A00	1.87	68.9878048780488	Latvia	Europe & Central Asia (all income levels)	Latvia	1978	3	#C49A00
2.77487083245073	#C49A00	1.87	68.4956097560976	Latvia	Europe & Central Asia (all income levels)	Latvia	1979	3	#C49A00
2.77576437601243	#C49A00	1.86	68.8085365853659	Latvia	Europe & Central Asia (all income levels)	Latvia	1980	3	#C49A00
2.77696285587659	#C49A00	1.88	68.7863414634146	Latvia	Europe & Central Asia (all income levels)	Latvia	1981	3	#C49A00
2.77876934384292	#C49A00	1.97	69.3282926829268	Latvia	Europe & Central Asia (all income levels)	Latvia	1982	3	#C49A00
2.78107670601972	#C49A00	2.07	69.1190243902439	Latvia	Europe & Central Asia (all income levels)	Latvia	1983	3	#C49A00
2.78354726189209	#C49A00	2.09	69.1629268292683	Latvia	Europe & Central Asia (all income levels)	Latvia	1984	3	#C49A00
2.78613118033665	#C49A00	2.08	69.2914634146342	Latvia	Europe & Central Asia (all income levels)	Latvia	1985	3	#C49A00
2.78934712253867	#C49A00	2.12	70.6224390243903	Latvia	Europe & Central Asia (all income levels)	Latvia	1986	3	#C49A00
2.79341210431118	#C49A00	2.15	70.6929268292683	Latvia	Europe & Central Asia (all income levels)	Latvia	1987	3	#C49A00
2.7974805469765	#C49A00	2.11	70.6153658536585	Latvia	Europe & Central Asia (all income levels)	Latvia	1988	3	#C49A00
2.7995214011697	#C49A00	2.05	70.1553658536586	Latvia	Europe & Central Asia (all income levels)	Latvia	1989	3	#C49A00
2.79894775399474	#C49A00	2.02	69.2731707317073	Latvia	Europe & Central Asia (all income levels)	Latvia	1990	3	#C49A00
2.7970492486789	#C49A00	1.86	69.0324390243903	Latvia	Europe & Central Asia (all income levels)	Latvia	1991	3	#C49A00
2.79154980891286	#C49A00	1.73	68.3960975609756	Latvia	Europe & Central Asia (all income levels)	Latvia	1992	3	#C49A00
2.78373843709907	#C49A00	1.51	66.7226829268293	Latvia	Europe & Central Asia (all income levels)	Latvia	1993	3	#C49A00
2.77716774736455	#C49A00	1.39	65.6643902439025	Latvia	Europe & Central Asia (all income levels)	Latvia	1994	3	#C49A00
2.77161361316414	#C49A00	1.25	66.3912195121951	Latvia	Europe & Central Asia (all income levels)	Latvia	1995	3	#C49A00
2.76725364745095	#C49A00	1.16	68.7765853658537	Latvia	Europe & Central Asia (all income levels)	Latvia	1996	3	#C49A00
2.76341568625438	#C49A00	1.11	69.3492682926829	Latvia	Europe & Central Asia (all income levels)	Latvia	1997	3	#C49A00
2.75980249915487	#C49A00	1.09	69.0121951219512	Latvia	Europe & Central Asia (all income levels)	Latvia	1998	3	#C49A00
2.75669705158209	#C49A00	1.16	69.7429268292683	Latvia	Europe & Central Asia (all income levels)	Latvia	1999	3	#C49A00
2.75390500840267	#C49A00	1.24	70.3146341463415	Latvia	Europe & Central Asia (all income levels)	Latvia	2000	3	#C49A00
2.75102604101031	#C49A00	1.21	70.7609756097561	Latvia	Europe & Central Asia (all income levels)	Latvia	2001	3	#C49A00
2.74839161840991	#C49A00	1.23	70.9609756097561	Latvia	Europe & Central Asia (all income levels)	Latvia	2002	3	#C49A00
2.74624954105815	#C49A00	1.29	71.2658536585366	Latvia	Europe & Central Asia (all income levels)	Latvia	2003	3	#C49A00
2.74422422570375	#C49A00	1.24	72.0268292682927	Latvia	Europe & Central Asia (all income levels)	Latvia	2004	3	#C49A00
2.74222845923346	#C49A00	1.31	71.3560975609756	Latvia	Europe & Central Asia (all income levels)	Latvia	2005	3	#C49A00
2.74018546541211	#C49A00	1.35	70.8658536585366	Latvia	Europe & Central Asia (all income levels)	Latvia	2006	3	#C49A00
2.73825371865297	#C49A00	1.41	71.019512195122	Latvia	Europe & Central Asia (all income levels)	Latvia	2007	3	#C49A00
2.73661835343071	#C49A00	1.44	72.419512195122	Latvia	Europe & Central Asia (all income levels)	Latvia	2008	3	#C49A00
2.73477368378984	#C49A00	1.31	73.0804878048781	Latvia	Europe & Central Asia (all income levels)	Latvia	2009	3	#C49A00
2.73217313261966	#C49A00	1.17	73.4829268292683	Latvia	Europe & Central Asia (all income levels)	Latvia	2010	3	#C49A00
2.70177612017813	#C49A00	1.34	73.5756097560976	Latvia	Europe & Central Asia (all income levels)	Latvia	2011	3	#C49A00
2.58368502695991	#00C094	7.057	46.6787317073171	Libya	Middle East & North Africa (all income levels)	Libya	1960	3	#00C094
2.59394924363216	#00C094	7.103	47.1752195121951	Libya	Middle East & North Africa (all income levels)	Libya	1961	3	#00C094
2.60470055638436	#00C094	7.156	47.6686829268293	Libya	Middle East & North Africa (all income levels)	Libya	1962	3	#00C094
2.61590054228273	#00C094	7.214	48.1600975609756	Libya	Middle East & North Africa (all income levels)	Libya	1963	3	#00C094
2.62750904457246	#00C094	7.275	48.6494634146341	Libya	Middle East & North Africa (all income levels)	Libya	1964	3	#00C094
2.63949533595871	#00C094	7.338	49.1322682926829	Libya	Middle East & North Africa (all income levels)	Libya	1965	3	#00C094
2.65183191946451	#00C094	7.399	49.6000243902439	Libya	Middle East & North Africa (all income levels)	Libya	1966	3	#00C094
2.66451089368962	#00C094	7.455	50.055756097561	Libya	Middle East & North Africa (all income levels)	Libya	1967	3	#00C094
2.67754612386423	#00C094	7.505	50.5074634146342	Libya	Middle East & North Africa (all income levels)	Libya	1968	3	#00C094
2.69096227660202	#00C094	7.545	50.9696829268293	Libya	Middle East & North Africa (all income levels)	Libya	1969	3	#00C094
2.70476957759689	#00C094	7.573	51.4664390243903	Libya	Middle East & North Africa (all income levels)	Libya	1970	3	#00C094
2.71896896075927	#00C094	7.586	52.024756097561	Libya	Middle East & North Africa (all income levels)	Libya	1971	3	#00C094
2.73353354967859	#00C094	7.584	52.6626097560976	Libya	Middle East & North Africa (all income levels)	Libya	1972	3	#00C094
2.7484149697026	#00C094	7.569	53.3880243902439	Libya	Middle East & North Africa (all income levels)	Libya	1973	3	#00C094
2.76355271077382	#00C094	7.543	54.2004878048781	Libya	Middle East & North Africa (all income levels)	Libya	1974	3	#00C094
2.77890892840446	#00C094	7.511	55.093	Libya	Middle East & North Africa (all income levels)	Libya	1975	3	#00C094
2.79435944280751	#00C094	7.482	56.0490487804878	Libya	Middle East & North Africa (all income levels)	Libya	1976	3	#00C094
2.80990451224141	#00C094	7.459	57.0401219512195	Libya	Middle East & North Africa (all income levels)	Libya	1977	3	#00C094
2.82575235985787	#00C094	7.44	58.0401707317073	Libya	Middle East & North Africa (all income levels)	Libya	1978	3	#00C094
2.8421754524858	#00C094	7.418	59.0341463414634	Libya	Middle East & North Africa (all income levels)	Libya	1979	3	#00C094
2.85928963262936	#00C094	7.38	60.0124634146342	Libya	Middle East & North Africa (all income levels)	Libya	1980	3	#00C094
2.87717069531965	#00C094	7.308	60.9770487804878	Libya	Middle East & North Africa (all income levels)	Libya	1981	3	#00C094
2.89555983514442	#00C094	7.189	61.9303414634146	Libya	Middle East & North Africa (all income levels)	Libya	1982	3	#00C094
2.91385564097309	#00C094	7.017	62.8713658536585	Libya	Middle East & North Africa (all income levels)	Libya	1983	3	#00C094
2.93130528371227	#00C094	6.79	63.7896585365854	Libya	Middle East & North Africa (all income levels)	Libya	1984	3	#00C094
2.94742121605433	#00C094	6.513	64.6663170731707	Libya	Middle East & North Africa (all income levels)	Libya	1985	3	#00C094
2.9620419654688	#00C094	6.194	65.4834390243903	Libya	Middle East & North Africa (all income levels)	Libya	1986	3	#00C094
2.97537417685407	#00C094	5.851	66.2321707317073	Libya	Middle East & North Africa (all income levels)	Libya	1987	3	#00C094
2.98776171050464	#00C094	5.5	66.9110731707317	Libya	Middle East & North Africa (all income levels)	Libya	1988	3	#00C094
2.99969878432785	#00C094	5.154	67.5221951219512	Libya	Middle East & North Africa (all income levels)	Libya	1989	3	#00C094
3.01153038220674	#00C094	4.826	68.0800243902439	Libya	Middle East & North Africa (all income levels)	Libya	1990	3	#00C094
3.02334131401771	#00C094	4.521	68.605	Libya	Middle East & North Africa (all income levels)	Libya	1991	3	#00C094
3.03501689385709	#00C094	4.241	69.1180243902439	Libya	Middle East & North Africa (all income levels)	Libya	1992	3	#00C094
3.04645949698648	#00C094	3.988	69.6310487804878	Libya	Middle East & North Africa (all income levels)	Libya	1993	3	#00C094
3.05751109825216	#00C094	3.764	70.1460731707317	Libya	Middle East & North Africa (all income levels)	Libya	1994	3	#00C094
3.06807313981586	#00C094	3.575	70.6531219512195	Libya	Middle East & North Africa (all income levels)	Libya	1995	3	#00C094
3.0781516253434	#00C094	3.423	71.1337804878049	Libya	Middle East & North Africa (all income levels)	Libya	1996	3	#00C094
3.08783301159676	#00C094	3.302	71.5680975609756	Libya	Middle East & North Africa (all income levels)	Libya	1997	3	#00C094
3.09719833589422	#00C094	3.207	71.9441219512195	Libya	Middle East & North Africa (all income levels)	Libya	1998	3	#00C094
3.10635432876662	#00C094	3.135	72.2628536585366	Libya	Middle East & North Africa (all income levels)	Libya	1999	3	#00C094
3.11538621887276	#00C094	3.079	72.530756097561	Libya	Middle East & North Africa (all income levels)	Libya	2000	3	#00C094
3.12426472923615	#00C094	3.034	72.7628048780488	Libya	Middle East & North Africa (all income levels)	Libya	2001	3	#00C094
3.13299069983777	#00C094	2.994	72.9769268292683	Libya	Middle East & North Africa (all income levels)	Libya	2002	3	#00C094
3.1417039228284	#00C094	2.955	73.1895609756098	Libya	Middle East & North Africa (all income levels)	Libya	2003	3	#00C094
3.15057796081256	#00C094	2.913	73.4071951219512	Libya	Middle East & North Africa (all income levels)	Libya	2004	3	#00C094
3.15970234888996	#00C094	2.865	73.6352926829268	Libya	Middle East & North Africa (all income levels)	Libya	2005	3	#00C094
3.1692271976099	#00C094	2.81	73.8693658536585	Libya	Middle East & North Africa (all income levels)	Libya	2006	3	#00C094
3.17904395702413	#00C094	2.751	74.1029268292683	Libya	Middle East & North Africa (all income levels)	Libya	2007	3	#00C094
3.1886847529909	#00C094	2.689	74.329	Libya	Middle East & North Africa (all income levels)	Libya	2008	3	#00C094
3.1975258701438	#00C094	2.627	74.5455609756098	Libya	Middle East & North Africa (all income levels)	Libya	2009	3	#00C094
3.20517934494644	#00C094	2.564	74.7531219512195	Libya	Middle East & North Africa (all income levels)	Libya	2010	3	#00C094
3.211425646425	#00C094	2.502	74.9501951219512	Libya	Middle East & North Africa (all income levels)	Libya	2011	3	#00C094
3.72283661465651	#00C094	7.17	46.6150731707317	Morocco	Middle East & North Africa (all income levels)	Morocco	1960	3	#00C094
3.74776631572513	#00C094	7.165	47.1090975609756	Morocco	Middle East & North Africa (all income levels)	Morocco	1961	3	#00C094
3.77186372672004	#00C094	7.159	47.5995853658537	Morocco	Middle East & North Africa (all income levels)	Morocco	1962	3	#00C094
3.79538646076076	#00C094	7.152	48.087512195122	Morocco	Middle East & North Africa (all income levels)	Morocco	1963	3	#00C094
3.81871285573976	#00C094	7.144	48.5739024390244	Morocco	Middle East & North Africa (all income levels)	Morocco	1964	3	#00C094
3.84209548256432	#00C094	7.136	49.0587317073171	Morocco	Middle East & North Africa (all income levels)	Morocco	1965	3	#00C094
3.86564941921599	#00C094	7.129	49.5425365853659	Morocco	Middle East & North Africa (all income levels)	Morocco	1966	3	#00C094
3.88926051205524	#00C094	7.122	50.0278048780488	Morocco	Middle East & North Africa (all income levels)	Morocco	1967	3	#00C094
3.91268840502273	#00C094	7.112	50.5155853658537	Morocco	Middle East & North Africa (all income levels)	Morocco	1968	3	#00C094
3.93560079346292	#00C094	7.095	51.0078536585366	Morocco	Middle East & North Africa (all income levels)	Morocco	1969	3	#00C094
3.9578102320104	#00C094	7.06	51.5046341463415	Morocco	Middle East & North Africa (all income levels)	Morocco	1970	3	#00C094
3.97926499805498	#00C094	6.996	52.0029268292683	Morocco	Middle East & North Africa (all income levels)	Morocco	1971	3	#00C094
4.00017293160655	#00C094	6.897	52.5041951219512	Morocco	Middle East & North Africa (all income levels)	Morocco	1972	3	#00C094
4.0209216973505	#00C094	6.765	53.0134634146342	Morocco	Middle East & North Africa (all income levels)	Morocco	1973	3	#00C094
4.04202156235151	#00C094	6.602	53.538243902439	Morocco	Middle East & North Africa (all income levels)	Morocco	1974	3	#00C094
4.06383746916005	#00C094	6.42	54.0935609756098	Morocco	Middle East & North Africa (all income levels)	Morocco	1975	3	#00C094
4.08641673934348	#00C094	6.234	54.6979268292683	Morocco	Middle East & North Africa (all income levels)	Morocco	1976	3	#00C094
4.1096727071109	#00C094	6.058	55.3593902439024	Morocco	Middle East & North Africa (all income levels)	Morocco	1977	3	#00C094
4.13364877166014	#00C094	5.902	56.0754390243903	Morocco	Middle East & North Africa (all income levels)	Morocco	1978	3	#00C094
4.15836019189868	#00C094	5.767	56.8390731707317	Morocco	Middle East & North Africa (all income levels)	Morocco	1979	3	#00C094
4.18377113169296	#00C094	5.649	57.631243902439	Morocco	Middle East & North Africa (all income levels)	Morocco	1980	3	#00C094
4.20989351063034	#00C094	5.537	58.4294390243902	Morocco	Middle East & North Africa (all income levels)	Morocco	1981	3	#00C094
4.2366019577426	#00C094	5.416	59.2085853658537	Morocco	Middle East & North Africa (all income levels)	Morocco	1982	3	#00C094
4.26355196378206	#00C094	5.278	59.9501951219512	Morocco	Middle East & North Africa (all income levels)	Morocco	1983	3	#00C094
4.29030794566378	#00C094	5.12	60.6441951219512	Morocco	Middle East & North Africa (all income levels)	Morocco	1984	3	#00C094
4.31654533421004	#00C094	4.944	61.2901219512195	Morocco	Middle East & North Africa (all income levels)	Morocco	1985	3	#00C094
4.3421445757896	#00C094	4.755	61.8944634146342	Morocco	Middle East & North Africa (all income levels)	Morocco	1986	3	#00C094
4.36711374689063	#00C094	4.564	62.473243902439	Morocco	Middle East & North Africa (all income levels)	Morocco	1987	3	#00C094
4.3914230918012	#00C094	4.379	63.04	Morocco	Middle East & North Africa (all income levels)	Morocco	1988	3	#00C094
4.41508120675248	#00C094	4.201	63.598243902439	Morocco	Middle East & North Africa (all income levels)	Morocco	1989	3	#00C094
4.43809053838696	#00C094	4.034	64.146	Morocco	Middle East & North Africa (all income levels)	Morocco	1990	3	#00C094
4.46038679660537	#00C094	3.876	64.6802682926829	Morocco	Middle East & North Africa (all income levels)	Morocco	1991	3	#00C094
4.48192480716825	#00C094	3.722	65.1965853658537	Morocco	Middle East & North Africa (all income levels)	Morocco	1992	3	#00C094
4.50275193302811	#00C094	3.573	65.6904390243903	Morocco	Middle East & North Africa (all income levels)	Morocco	1993	3	#00C094
4.52294291556622	#00C094	3.427	66.1623414634146	Morocco	Middle East & North Africa (all income levels)	Morocco	1994	3	#00C094
4.54253846099092	#00C094	3.286	66.6133170731707	Morocco	Middle East & North Africa (all income levels)	Morocco	1995	3	#00C094
4.56162059961125	#00C094	3.151	67.0483658536585	Morocco	Middle East & North Africa (all income levels)	Morocco	1996	3	#00C094
4.58014658295038	#00C094	3.024	67.47	Morocco	Middle East & North Africa (all income levels)	Morocco	1997	3	#00C094
4.59789537682521	#00C094	2.906	67.8811707317073	Morocco	Middle East & North Africa (all income levels)	Morocco	1998	3	#00C094
4.61457217401661	#00C094	2.798	68.2839024390244	Morocco	Middle East & North Africa (all income levels)	Morocco	1999	3	#00C094
4.63001168138638	#00C094	2.703	68.6751463414634	Morocco	Middle East & North Africa (all income levels)	Morocco	2000	3	#00C094
4.64422695765426	#00C094	2.623	69.0548780487805	Morocco	Middle East & North Africa (all income levels)	Morocco	2001	3	#00C094
4.65742546888021	#00C094	2.557	69.4195853658537	Morocco	Middle East & North Africa (all income levels)	Morocco	2002	3	#00C094
4.66989104215075	#00C094	2.504	69.767243902439	Morocco	Middle East & North Africa (all income levels)	Morocco	2003	3	#00C094
4.68200161153879	#00C094	2.462	70.0998780487805	Morocco	Middle East & North Africa (all income levels)	Morocco	2004	3	#00C094
4.6940909359827	#00C094	2.429	70.4174634146341	Morocco	Middle East & North Africa (all income levels)	Morocco	2005	3	#00C094
4.70612745574995	#00C094	2.4	70.7235365853659	Morocco	Middle East & North Africa (all income levels)	Morocco	2006	3	#00C094
4.71821429948911	#00C094	2.373	71.0191219512195	Morocco	Middle East & North Africa (all income levels)	Morocco	2007	3	#00C094
4.73095720986162	#00C094	2.345	71.307756097561	Morocco	Middle East & North Africa (all income levels)	Morocco	2008	3	#00C094
4.74510548958544	#00C094	2.314	71.5894146341464	Morocco	Middle East & North Africa (all income levels)	Morocco	2009	3	#00C094
4.761119261152	#00C094	2.279	71.8646341463415	Morocco	Middle East & North Africa (all income levels)	Morocco	2010	3	#00C094
4.77926486557879	#00C094	2.242	72.1319024390244	Morocco	Middle East & North Africa (all income levels)	Morocco	2011	3	#00C094
2.78076633347616	#C49A00	3.328	61.8030243902439	Moldova	Europe & Central Asia (all income levels)	Moldova	1960	3	#C49A00
2.79012667809855	#C49A00	3.259	62.1663414634146	Moldova	Europe & Central Asia (all income levels)	Moldova	1961	3	#C49A00
2.79907581978088	#C49A00	3.178	62.534756097561	Moldova	Europe & Central Asia (all income levels)	Moldova	1962	3	#C49A00
2.80762742798652	#C49A00	3.086	62.9067073170732	Moldova	Europe & Central Asia (all income levels)	Moldova	1963	3	#C49A00
2.81549847077608	#C49A00	2.989	63.2756341463415	Moldova	Europe & Central Asia (all income levels)	Moldova	1964	3	#C49A00
2.82300142624562	#C49A00	2.891	63.6314390243903	Moldova	Europe & Central Asia (all income levels)	Moldova	1965	3	#C49A00
2.83000107645099	#C49A00	2.801	63.9605853658537	Moldova	Europe & Central Asia (all income levels)	Moldova	1966	3	#C49A00
2.83651005598292	#C49A00	2.722	64.2495365853659	Moldova	Europe & Central Asia (all income levels)	Moldova	1967	3	#C49A00
2.84253973684011	#C49A00	2.66	64.4922926829268	Moldova	Europe & Central Asia (all income levels)	Moldova	1968	3	#C49A00
2.84852657150418	#C49A00	2.613	64.6848536585366	Moldova	Europe & Central Asia (all income levels)	Moldova	1969	3	#C49A00
2.85461250152428	#C49A00	2.582	64.8251951219512	Moldova	Europe & Central Asia (all income levels)	Moldova	1970	3	#C49A00
2.86065539734236	#C49A00	2.56	64.9178536585366	Moldova	Europe & Central Asia (all income levels)	Moldova	1971	3	#C49A00
2.86679521745704	#C49A00	2.542	64.9733658536585	Moldova	Europe & Central Asia (all income levels)	Moldova	1972	3	#C49A00
2.87275376494137	#C49A00	2.523	65.0038048780488	Moldova	Europe & Central Asia (all income levels)	Moldova	1973	3	#C49A00
2.8782603070705	#C49A00	2.503	65.0157317073171	Moldova	Europe & Central Asia (all income levels)	Moldova	1974	3	#C49A00
2.88332329714272	#C49A00	2.483	65.0076829268293	Moldova	Europe & Central Asia (all income levels)	Moldova	1975	3	#C49A00
2.88767881211622	#C49A00	2.465	64.9738048780488	Moldova	Europe & Central Asia (all income levels)	Moldova	1976	3	#C49A00
2.89160761954367	#C49A00	2.455	64.9165609756098	Moldova	Europe & Central Asia (all income levels)	Moldova	1977	3	#C49A00
2.89511533811006	#C49A00	2.454	64.8479756097561	Moldova	Europe & Central Asia (all income levels)	Moldova	1978	3	#C49A00
2.89887757311507	#C49A00	2.462	64.7855365853659	Moldova	Europe & Central Asia (all income levels)	Moldova	1979	3	#C49A00
2.90289114294937	#C49A00	2.481	64.7687073170732	Moldova	Europe & Central Asia (all income levels)	Moldova	1980	3	#C49A00
2.90715271163206	#C49A00	2.51	64.8414634146342	Moldova	Europe & Central Asia (all income levels)	Moldova	1981	3	#C49A00
2.91179099627223	#C49A00	2.546	65.0227073170732	Moldova	Europe & Central Asia (all income levels)	Moldova	1982	3	#C49A00
2.91653731531439	#C49A00	2.585	65.3133414634146	Moldova	Europe & Central Asia (all income levels)	Moldova	1983	3	#C49A00
2.92125918168793	#C49A00	2.62	65.6957804878049	Moldova	Europe & Central Asia (all income levels)	Moldova	1984	3	#C49A00
2.92569660671686	#C49A00	2.643	66.1324390243903	Moldova	Europe & Central Asia (all income levels)	Moldova	1985	3	#C49A00
2.9298536626223	#C49A00	2.646	66.5687073170732	Moldova	Europe & Central Asia (all income levels)	Moldova	1986	3	#C49A00
2.93373409408636	#C49A00	2.625	66.9490975609756	Moldova	Europe & Central Asia (all income levels)	Moldova	1987	3	#C49A00
2.93721274562915	#C49A00	2.578	67.2321219512195	Moldova	Europe & Central Asia (all income levels)	Moldova	1988	3	#C49A00
2.94003768466251	#C49A00	2.506	67.3992926829268	Moldova	Europe & Central Asia (all income levels)	Moldova	1989	3	#C49A00
2.94195892207104	#C49A00	2.413	67.4436829268293	Moldova	Europe & Central Asia (all income levels)	Moldova	1990	3	#C49A00
2.94323757296786	#C49A00	2.305	67.3723902439024	Moldova	Europe & Central Asia (all income levels)	Moldova	1991	3	#C49A00
2.94362083037363	#C49A00	2.191	67.2274878048781	Moldova	Europe & Central Asia (all income levels)	Moldova	1992	3	#C49A00
2.94310978588889	#C49A00	2.079	67.0511219512195	Moldova	Europe & Central Asia (all income levels)	Moldova	1993	3	#C49A00
2.94170298355237	#C49A00	1.975	66.8693902439024	Moldova	Europe & Central Asia (all income levels)	Moldova	1994	3	#C49A00
2.93928079278951	#C49A00	1.882	66.7158780487805	Moldova	Europe & Central Asia (all income levels)	Moldova	1995	3	#C49A00
2.93833706264514	#C49A00	1.801	66.6181219512195	Moldova	Europe & Central Asia (all income levels)	Moldova	1996	3	#C49A00
2.93729697473966	#C49A00	1.73	66.5851463414634	Moldova	Europe & Central Asia (all income levels)	Moldova	1997	3	#C49A00
2.93641135459731	#C49A00	1.667	66.6219268292683	Moldova	Europe & Central Asia (all income levels)	Moldova	1998	3	#C49A00
2.93566814613518	#C49A00	1.613	66.7269756097561	Moldova	Europe & Central Asia (all income levels)	Moldova	1999	3	#C49A00
2.93471303193714	#C49A00	1.568	66.8882682926829	Moldova	Europe & Central Asia (all income levels)	Moldova	2000	3	#C49A00
2.93366438885558	#C49A00	1.535	67.0808292682927	Moldova	Europe & Central Asia (all income levels)	Moldova	2001	3	#C49A00
2.93257928514815	#C49A00	1.511	67.2790731707317	Moldova	Europe & Central Asia (all income levels)	Moldova	2002	3	#C49A00
2.9312614107987	#C49A00	1.497	67.4624634146341	Moldova	Europe & Central Asia (all income levels)	Moldova	2003	3	#C49A00
2.93010430929862	#C49A00	1.49	67.6264634146342	Moldova	Europe & Central Asia (all income levels)	Moldova	2004	3	#C49A00
2.92896950940749	#C49A00	1.488	67.7795365853659	Moldova	Europe & Central Asia (all income levels)	Moldova	2005	3	#C49A00
2.92771510518937	#C49A00	1.488	67.9386829268293	Moldova	Europe & Central Asia (all income levels)	Moldova	2006	3	#C49A00
2.92659506934844	#C49A00	1.488	68.1239024390244	Moldova	Europe & Central Asia (all income levels)	Moldova	2007	3	#C49A00
2.92571053797866	#C49A00	1.486	68.3486585365854	Moldova	Europe & Central Asia (all income levels)	Moldova	2008	3	#C49A00
2.92512394155399	#C49A00	1.482	68.6114390243903	Moldova	Europe & Central Asia (all income levels)	Moldova	2009	3	#C49A00
2.92466250399086	#C49A00	1.475	68.9037073170732	Moldova	Europe & Central Asia (all income levels)	Moldova	2010	3	#C49A00
2.92449812395916	#C49A00	1.466	69.2124634146341	Moldova	Europe & Central Asia (all income levels)	Moldova	2011	3	#C49A00
2.33443981593175	#C49A00	2.634	62.4055365853659	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1960	3	#C49A00
2.33667391727614	#C49A00	2.6	62.8882682926829	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1961	3	#C49A00
2.33874104108767	#C49A00	2.57	63.4125853658537	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1962	3	#C49A00
2.34067642292106	#C49A00	2.543	63.984	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1963	3	#C49A00
2.34252769053186	#C49A00	2.517	64.6034878048781	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1964	3	#C49A00
2.34433015521007	#C49A00	2.49	65.2685609756098	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1965	3	#C49A00
2.34610059879992	#C49A00	2.464	65.9736341463415	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1966	3	#C49A00
2.34783951024733	#C49A00	2.44	66.7021951219512	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1967	3	#C49A00
2.34954563612098	#C49A00	2.418	67.4377317073171	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1968	3	#C49A00
2.35121259088996	#C49A00	2.399	68.1667804878049	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1969	3	#C49A00
2.35283785544778	#C49A00	2.384	68.8773902439024	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1970	3	#C49A00
2.35441588216179	#C49A00	2.375	69.5611463414634	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1971	3	#C49A00
2.3559561029053	#C49A00	2.37	70.2130975609756	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1972	3	#C49A00
2.3574866534644	#C49A00	2.37	70.8292926829268	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1973	3	#C49A00
2.35904357757112	#C49A00	2.373	71.3997804878049	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1974	3	#C49A00
2.36064725413622	#C49A00	2.375	71.9150731707317	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1975	3	#C49A00
2.36232101378046	#C49A00	2.373	72.3666585365854	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1976	3	#C49A00
2.36404568138182	#C49A00	2.364	72.757	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1977	3	#C49A00
2.36574705863607	#C49A00	2.347	73.0890243902439	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1978	3	#C49A00
2.36732606350941	#C49A00	2.321	73.3691951219512	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1979	3	#C49A00
2.36871726405477	#C49A00	2.286	73.6019756097561	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1980	3	#C49A00
2.36987390407304	#C49A00	2.245	73.7939024390244	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1981	3	#C49A00
2.37082840636349	#C49A00	2.2	73.9569268292683	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1982	3	#C49A00
2.37169291800737	#C49A00	2.154	74.1024634146342	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1983	3	#C49A00
2.37262464827601	#C49A00	2.108	74.2423902439024	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1984	3	#C49A00
2.37372404992237	#C49A00	2.064	74.3909756097561	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1985	3	#C49A00
2.37504299846209	#C49A00	2.022	74.563	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1986	3	#C49A00
2.37651677148343	#C49A00	1.98	74.7598780487805	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1987	3	#C49A00
2.37799053775977	#C49A00	1.94	74.9750731707317	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1988	3	#C49A00
2.37925079674006	#C49A00	1.902	75.2006829268293	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1989	3	#C49A00
2.38014846907995	#C49A00	1.869	75.4203170731707	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1990	3	#C49A00
2.38064179311903	#C49A00	1.843	75.6126341463415	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1991	3	#C49A00
2.3807912166206	#C49A00	1.825	75.7574390243903	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1992	3	#C49A00
2.38068105412591	#C49A00	1.815	75.8410243902439	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1993	3	#C49A00
2.38044004165864	#C49A00	1.813	75.8576341463415	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1994	3	#C49A00
2.38017002775011	#C49A00	1.815	75.8041219512195	Montenegro	Europe & Central Asia (all income levels)	Montenegro	1995	3	#C49A00
