colour	x	y	key	group	clickSelects	showSelected1	PANEL
#53B400	4.889	1995	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	4.779	1996	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	4.665	1997	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	4.547	1998	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	4.426	1999	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	4.303	2000	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	4.182	2001	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	4.065	2002	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	3.955	2003	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	3.851	2004	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	3.755	2005	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	3.665	2006	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	3.58	2007	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	3.497	2008	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	3.418	2009	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	3.34	2010	Haiti	78	Haiti	Latin America & Caribbean	1
#53B400	3.264	2011	Haiti	78	Haiti	Latin America & Caribbean	1
#C49A00	2.019	1960	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.941	1961	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.79	1962	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.81	1963	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.82	1964	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.82	1965	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.89	1966	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	2.01	1967	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	2.06	1968	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	2.029	1969	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.97	1970	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.915	1971	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.931	1972	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.93	1973	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	2.27	1974	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	2.35	1975	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	2.23	1976	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	2.15	1977	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	2.07	1978	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	2.01	1979	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.91	1980	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.877	1981	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.92	1982	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.73	1983	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.73	1984	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.83	1985	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.83	1986	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.81	1987	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.79	1988	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.78	1989	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.84	1990	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.86	1991	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.77	1992	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.69	1993	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.64	1994	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.57	1995	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.46	1996	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.38	1997	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.32	1998	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.28	1999	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.32	2000	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.31	2001	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.3	2002	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.27	2003	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.28	2004	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.31	2005	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.34	2006	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.32	2007	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.35	2008	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.32	2009	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.25	2010	Hungary	81	Hungary	Europe & Central Asia	1
#C49A00	1.23	2011	Hungary	81	Hungary	Europe & Central Asia	1
#F8766D	5.666	1960	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.656	1961	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.645	1962	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.634	1963	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.623	1964	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.612	1965	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.599	1966	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.582	1967	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.556	1968	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.521	1969	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.474	1970	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.413	1971	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.338	1972	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.251	1973	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.152	1974	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	5.043	1975	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	4.927	1976	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	4.806	1977	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	4.682	1978	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	4.557	1979	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	4.43	1980	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	4.301	1981	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	4.167	1982	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	4.028	1983	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	3.887	1984	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	3.745	1985	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	3.606	1986	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	3.472	1987	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	3.346	1988	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	3.229	1989	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	3.122	1990	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	3.024	1991	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.934	1992	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.849	1993	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.771	1994	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.699	1995	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.635	1996	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.579	1997	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.53	1998	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.489	1999	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.453	2000	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.419	2001	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.386	2002	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.353	2003	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.318	2004	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.282	2005	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.246	2006	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.21	2007	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.176	2008	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.145	2009	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.117	2010	Indonesia	84	Indonesia	East Asia & Pacific	1
#F8766D	2.09	2011	Indonesia	84	Indonesia	East Asia & Pacific	1
#C49A00	3.76	1960	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.791	1961	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.921	1962	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	4.01	1963	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	4.065	1964	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	4.031	1965	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.954	1966	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.842	1967	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.778	1968	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.845	1969	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.93	1970	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.975	1971	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.874	1972	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.74	1973	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.617	1974	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.396	1975	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.312	1976	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.269	1977	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.24	1978	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.229	1979	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.229	1980	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	3.07	1981	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.957	1982	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.759	1983	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.589	1984	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.5	1985	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.45	1986	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.31	1987	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.17	1988	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.08	1989	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.12	1990	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.09	1991	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.02	1992	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	1.93	1993	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	1.86	1994	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	1.87	1995	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	1.91	1996	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	1.92	1997	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	1.94	1998	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	1.9	1999	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	1.89	2000	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	1.94	2001	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	1.97	2002	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	1.96	2003	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	1.94	2004	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	1.87	2005	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	1.93	2006	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.01	2007	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.1	2008	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.07	2009	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.07	2010	Ireland	87	Ireland	Europe & Central Asia	1
#C49A00	2.05	2011	Ireland	87	Ireland	Europe & Central Asia	1
#00C094	3.858	1961	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.85	1962	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.802	1966	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.79	1967	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.786	1968	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.782	1969	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.778	1970	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.774	1971	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.77	1972	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.698	1973	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.626	1974	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.554	1975	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.482	1976	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.41	1977	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.354	1978	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.298	1979	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.242	1980	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.186	1981	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.13	1982	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.106	1983	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.082	1984	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.058	1985	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.034	1986	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.01	1987	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.948	1988	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.886	1989	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.824	1990	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.762	1991	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.7	1992	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.8	1993	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.9	1994	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.9	1995	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.9	1996	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.94	1997	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.98	1998	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.965	1999	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.95	2000	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.92	2001	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.89	2002	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.95	2003	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.9	2004	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.84	2005	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.88	2006	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.9	2007	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.96	2008	Israel	89	Israel	Middle East & North Africa	1
#00C094	2.96	2009	Israel	89	Israel	Middle East & North Africa	1
#00C094	3.03	2010	Israel	89	Israel	Middle East & North Africa	1
#00C094	3	2011	Israel	89	Israel	Middle East & North Africa	1
#C49A00	1.8	1994	Isle of Man	88	Isle of Man	Europe & Central Asia	1
#C49A00	1.65	2002	Isle of Man	88	Isle of Man	Europe & Central Asia	1
#A58AFF	5.87	1960	India	83	India	South Asia	1
#A58AFF	5.856	1961	India	83	India	South Asia	1
#A58AFF	5.842	1962	India	83	India	South Asia	1
#A58AFF	5.825	1963	India	83	India	South Asia	1
#A58AFF	5.806	1964	India	83	India	South Asia	1
#A58AFF	5.781	1965	India	83	India	South Asia	1
#A58AFF	5.747	1966	India	83	India	South Asia	1
#A58AFF	5.701	1967	India	83	India	South Asia	1
#A58AFF	5.643	1968	India	83	India	South Asia	1
#A58AFF	5.573	1969	India	83	India	South Asia	1
#A58AFF	5.494	1970	India	83	India	South Asia	1
#A58AFF	5.41	1971	India	83	India	South Asia	1
#A58AFF	5.323	1972	India	83	India	South Asia	1
#A58AFF	5.238	1973	India	83	India	South Asia	1
#A58AFF	5.156	1974	India	83	India	South Asia	1
#A58AFF	5.077	1975	India	83	India	South Asia	1
#A58AFF	4.999	1976	India	83	India	South Asia	1
#A58AFF	4.922	1977	India	83	India	South Asia	1
#A58AFF	4.843	1978	India	83	India	South Asia	1
#A58AFF	4.762	1979	India	83	India	South Asia	1
#A58AFF	4.68	1980	India	83	India	South Asia	1
#A58AFF	4.598	1981	India	83	India	South Asia	1
#A58AFF	4.518	1982	India	83	India	South Asia	1
#A58AFF	4.439	1983	India	83	India	South Asia	1
#A58AFF	4.363	1984	India	83	India	South Asia	1
#A58AFF	4.289	1985	India	83	India	South Asia	1
#A58AFF	4.216	1986	India	83	India	South Asia	1
#A58AFF	4.143	1987	India	83	India	South Asia	1
#A58AFF	4.069	1988	India	83	India	South Asia	1
#A58AFF	3.994	1989	India	83	India	South Asia	1
#A58AFF	3.917	1990	India	83	India	South Asia	1
#A58AFF	3.838	1991	India	83	India	South Asia	1
#A58AFF	3.758	1992	India	83	India	South Asia	1
#A58AFF	3.676	1993	India	83	India	South Asia	1
#A58AFF	3.594	1994	India	83	India	South Asia	1
#A58AFF	3.512	1995	India	83	India	South Asia	1
#A58AFF	3.43	1996	India	83	India	South Asia	1
#A58AFF	3.349	1997	India	83	India	South Asia	1
#A58AFF	3.27	1998	India	83	India	South Asia	1
#A58AFF	3.194	1999	India	83	India	South Asia	1
#A58AFF	3.122	2000	India	83	India	South Asia	1
#A58AFF	3.054	2001	India	83	India	South Asia	1
#A58AFF	2.991	2002	India	83	India	South Asia	1
#A58AFF	2.933	2003	India	83	India	South Asia	1
#A58AFF	2.879	2004	India	83	India	South Asia	1
#A58AFF	2.83	2005	India	83	India	South Asia	1
#A58AFF	2.785	2006	India	83	India	South Asia	1
#A58AFF	2.742	2007	India	83	India	South Asia	1
#A58AFF	2.702	2008	India	83	India	South Asia	1
#A58AFF	2.663	2009	India	83	India	South Asia	1
#A58AFF	2.625	2010	India	83	India	South Asia	1
#A58AFF	2.589	2011	India	83	India	South Asia	1
#00C094	6.252	1960	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.364	1961	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.514	1962	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.689	1963	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.872	1964	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	7.044	1965	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	7.188	1966	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	7.295	1967	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	7.362	1968	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	7.383	1969	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	7.362	1970	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	7.308	1971	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	7.234	1972	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	7.153	1973	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	7.072	1974	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.993	1975	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.914	1976	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.832	1977	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.744	1978	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.654	1979	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.564	1980	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.481	1981	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.407	1982	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.343	1983	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.289	1984	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.243	1985	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.201	1986	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.157	1987	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.109	1988	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.053	1989	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.989	1990	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.917	1991	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.839	1992	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.758	1993	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.676	1994	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.595	1995	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.517	1996	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.443	1997	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.374	1998	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.31	1999	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.252	2000	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.198	2001	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.147	2002	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.098	2003	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	5.048	2004	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	4.997	2005	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	4.943	2006	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	4.887	2007	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	4.828	2008	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	4.766	2009	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	4.702	2010	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	4.636	2011	Iraq	86	Iraq	Middle East & North Africa	1
#00C094	6.944	1960	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.942	1961	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.933	1962	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.916	1963	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.889	1964	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.849	1965	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.792	1966	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.72	1967	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.636	1968	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.544	1969	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.451	1970	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.365	1971	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.293	1972	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.24	1973	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.209	1974	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.204	1975	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.23	1976	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.282	1977	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.348	1978	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.418	1979	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.479	1980	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.516	1981	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.517	1982	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.473	1983	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.377	1984	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.226	1985	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	6.017	1986	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	5.76	1987	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	5.468	1988	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	5.151	1989	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	4.818	1990	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	4.478	1991	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	4.138	1992	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	3.808	1993	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	3.496	1994	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	3.21	1995	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	2.954	1996	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	2.727	1997	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	2.525	1998	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	2.352	1999	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	2.206	2000	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	2.088	2001	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	1.996	2002	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	1.924	2003	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	1.868	2004	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	1.825	2005	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
#00C094	1.79	2006	Iran, Islamic Rep.	85	Iran, Islamic Rep.	Middle East & North Africa	1
