colour	x	y	group	showSelectedlegendcolourfill	clickSelects	PANEL
#00C094	2.81	2006	107	Middle East & North Africa (all income levels)	Libya	1
#00C094	2.751	2007	107	Middle East & North Africa (all income levels)	Libya	1
#00C094	2.689	2008	107	Middle East & North Africa (all income levels)	Libya	1
#00C094	2.627	2009	107	Middle East & North Africa (all income levels)	Libya	1
#00C094	2.564	2010	107	Middle East & North Africa (all income levels)	Libya	1
#00C094	2.502	2011	107	Middle East & North Africa (all income levels)	Libya	1
#00C094	7.17	1960	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	7.165	1961	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	7.159	1962	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	7.152	1963	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	7.144	1964	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	7.136	1965	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	7.129	1966	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	7.122	1967	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	7.112	1968	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	7.095	1969	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	7.06	1970	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	6.996	1971	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	6.897	1972	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	6.765	1973	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	6.602	1974	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	6.42	1975	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	6.234	1976	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	6.058	1977	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	5.902	1978	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	5.767	1979	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	5.649	1980	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	5.537	1981	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	5.416	1982	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	5.278	1983	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	5.12	1984	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	4.944	1985	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	4.755	1986	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	4.564	1987	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	4.379	1988	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	4.201	1989	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	4.034	1990	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	3.876	1991	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	3.722	1992	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	3.573	1993	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	3.427	1994	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	3.286	1995	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	3.151	1996	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	3.024	1997	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	2.906	1998	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	2.798	1999	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	2.703	2000	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	2.623	2001	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	2.557	2002	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	2.504	2003	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	2.462	2004	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	2.429	2005	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	2.4	2006	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	2.373	2007	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	2.345	2008	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	2.314	2009	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	2.279	2010	126	Middle East & North Africa (all income levels)	Morocco	1
#00C094	2.242	2011	126	Middle East & North Africa (all income levels)	Morocco	1
#C49A00	3.328	1960	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	3.259	1961	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	3.178	1962	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	3.086	1963	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.989	1964	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.891	1965	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.801	1966	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.722	1967	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.66	1968	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.613	1969	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.582	1970	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.56	1971	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.542	1972	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.523	1973	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.503	1974	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.483	1975	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.465	1976	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.455	1977	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.454	1978	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.462	1979	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.481	1980	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.51	1981	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.546	1982	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.585	1983	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.62	1984	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.643	1985	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.646	1986	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.625	1987	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.578	1988	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.506	1989	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.413	1990	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.305	1991	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.191	1992	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.079	1993	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.975	1994	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.882	1995	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.801	1996	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.73	1997	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.667	1998	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.613	1999	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.568	2000	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.535	2001	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.511	2002	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.497	2003	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.49	2004	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.488	2005	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.488	2006	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.488	2007	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.486	2008	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.482	2009	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.475	2010	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	1.466	2011	123	Europe & Central Asia (all income levels)	Moldova	1
#C49A00	2.634	1960	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.6	1961	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.57	1962	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.543	1963	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.517	1964	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.49	1965	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.464	1966	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.44	1967	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.418	1968	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.399	1969	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.384	1970	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.375	1971	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.37	1972	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.37	1973	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.373	1974	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.375	1975	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.373	1976	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.364	1977	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.347	1978	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.321	1979	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.286	1980	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.245	1981	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.2	1982	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.154	1983	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.108	1984	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.064	1985	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	2.022	1986	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.98	1987	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.94	1988	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.902	1989	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.869	1990	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.843	1991	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.825	1992	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.815	1993	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.813	1994	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.815	1995	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.821	1996	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.826	1997	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.828	1998	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.825	1999	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.818	2000	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.806	2001	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.79	2002	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.773	2003	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.755	2004	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.736	2005	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.718	2006	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.7	2007	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.684	2008	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.669	2009	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.656	2010	125	Europe & Central Asia (all income levels)	Montenegro	1
#C49A00	1.644	2011	125	Europe & Central Asia (all income levels)	Montenegro	1
#FB61D7	7.3	1960	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.3	1961	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.3	1962	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.3	1963	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.3	1964	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.301	1965	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.304	1966	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.31	1967	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.316	1968	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.322	1969	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.325	1970	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.325	1971	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.318	1972	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.3	1973	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.269	1974	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.216	1975	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.129	1976	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	7.008	1977	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.857	1978	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.687	1979	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.514	1980	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.359	1981	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.24	1982	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.165	1983	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.135	1984	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.146	1985	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.182	1986	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.225	1987	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.256	1988	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.268	1989	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.258	1990	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.225	1991	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.179	1992	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.126	1993	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	6.066	1994	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	5.999	1995	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	5.924	1996	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	5.841	1997	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	5.749	1998	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	5.651	1999	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	5.548	2000	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	5.443	2001	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	5.337	2002	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	5.234	2003	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	5.134	2004	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	5.04	2005	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	4.953	2006	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	4.87	2007	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	4.793	2008	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	4.72	2009	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	4.651	2010	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#FB61D7	4.584	2011	112	Sub-Saharan Africa (all income levels)	Madagascar	1
#F8766D	5.9	1987	118	East Asia & Pacific (all income levels)	Marshall Islands	1
#F8766D	5.71	1999	118	East Asia & Pacific (all income levels)	Marshall Islands	1
#C49A00	4.128	1960	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	3.989	1961	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	3.865	1962	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	3.755	1963	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	3.658	1964	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	3.571	1965	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	3.485	1966	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	3.396	1967	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	3.299	1968	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	3.194	1969	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	3.086	1970	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.978	1971	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.877	1972	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.789	1973	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.714	1974	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.653	1975	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.601	1976	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.556	1977	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.513	1978	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.471	1979	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.429	1980	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.387	1981	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.347	1982	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.311	1983	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.277	1984	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.246	1985	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.218	1986	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.194	1987	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.171	1988	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.149	1989	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.125	1990	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.098	1991	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.065	1992	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	2.028	1993	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.985	1994	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.937	1995	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.884	1996	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.829	1997	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.774	1998	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.72	1999	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.67	2000	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.625	2001	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.585	2002	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.55	2003	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.521	2004	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.497	2005	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.478	2006	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.462	2007	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.448	2008	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.435	2009	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.422	2010	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#C49A00	1.411	2011	111	Europe & Central Asia (all income levels)	Macedonia, FYR	1
#FB61D7	6.703	1960	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.725	1961	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.747	1962	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.77	1963	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.793	1964	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.816	1965	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.838	1966	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.858	1967	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.875	1968	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.889	1969	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.901	1970	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.913	1971	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.924	1972	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.937	1973	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.951	1974	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.966	1975	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.982	1976	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.999	1977	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.016	1978	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.031	1979	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.046	1980	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.059	1981	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.07	1982	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.08	1983	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.088	1984	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.093	1985	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.095	1986	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.092	1987	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.086	1988	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.076	1989	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.063	1990	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.046	1991	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.026	1992	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	7.004	1993	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.98	1994	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.955	1995	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.928	1996	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.901	1997	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.872	1998	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.841	1999	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.808	2000	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.773	2001	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.735	2002	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.693	2003	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.648	2004	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.599	2005	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.545	2006	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.487	2007	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.426	2008	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.361	2009	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.294	2010	116	Sub-Saharan Africa (all income levels)	Mali	1
#FB61D7	6.227	2011	116	Sub-Saharan Africa (all income levels)	Mali	1
#F8766D	6.05	1960	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	6.071	1961	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	6.091	1962	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	6.107	1963	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	6.118	1964	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	6.125	1965	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	6.129	1966	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	6.13	1967	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	6.125	1968	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	6.11	1969	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	6.076	1970	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	6.012	1971	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	5.914	1972	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	5.781	1973	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	5.617	1974	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	5.431	1975	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	5.235	1976	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	5.042	1977	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	4.862	1978	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	4.702	1979	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	4.565	1980	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	4.449	1981	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	4.346	1982	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	4.248	1983	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	4.153	1984	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	4.056	1985	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	3.95	1986	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	3.836	1987	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	3.712	1988	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	3.581	1989	128	East Asia & Pacific (all income levels)	Myanmar	1
#F8766D	3.446	1990	128	East Asia & Pacific (all income levels)	Myanmar	1
